,id,Rent,Frequence,Geo,Address,Type,Overview,Facilities,Ber,Ber n,Author,Description,url,Created_at,Closed_at,Close
641,26112937,850,week,"{'lat': '53.339611', 'long': '-6.267336'}","Adelaide Square, Whitefriar Street, Dublin 2",Apartment,"{'Double Bedroom': '1', 'Bathroom': '1', 'Furnished': 'Yes', 'Lease': 'No Minimum'}","['Parking', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Internet', 'Garden / Patio / Balcony', 'Serviced Property']",C2,NaN,Marko,"Enjoy the freedom of your own home with the comfort of a hotel. You will have the full support of the Scandik team from the moment you arrive; we can arrange a complimentary transfer from the airport or your current location, in our HSE compliant Taxis; drop you to your apartment where you can take advantage of a number of services including bed linens and towels; a cleaning pack, for those who wish to service your own apartment; coordination of any food deliveries, so you have a fully stocked fridge on arrival. The team is only a phone call away for any additional needs. Located in the heart of Dublin city centre, close to the main shopping area and cultural quarter with less than 5-minutes\' walk to Grafton Street, Temple Bar, and Trinity College. This residential complex benefits from a 24-hour security desk and would appeal to many, given its prime location and proximity to a range of upmarket bars, cafés, nightclubs, restaurants, grocery stores & artisan shops. Everything you need is within walking distance but if you wish to travel further afield, it is a short stroll to the LUAS Green Line which services Sandyford and Dundrum and 10 min walk from the LUAS Red line to Citywest Campus. Tara Street DART station is only 15 minutes\' walk away, from where you can travel by train along the scenic coastal routes and onwards to the picturesque towns of Howth and Bray. There are also several Dublin Bus links just around the corner from the apartments. The apartments have a spacious living area, a fully integrated kitchen with appliances including hob, oven, fridge/freezer, dishwasher, washer /dryer, Nespresso coffee machine, blender etc. The master bedrooms are all ensuite and both bedrooms have generous fitted wardrobe space and king-size beds. The main bathroom has a power shower over the bath. For your convenience, a laptop safe and hairdryer are provided. Most apartments have a south-facing balcony overlooking a quiet well-presented courtyard. All utilities (subject to fair usage cap), weekly maid service, linen, towels, digital flat screen television, 240 MB WiFi Broadband with unlimited download, are all included. Secure underground parking can be arranged at a charge. These Serviced Apartments have a minimum stay of 14 nights.",/for-rent/apartment-adelaide-square-whitefriar-street-dublin-2/3522260,2021-10-25,,False
642,25161999,1050,week,"{'lat': '53.345738', 'long': '-6.237461'}","Hanover Riverside, Grand Canal Dock, Dublin 2",Apartment,"{'Double Bedroom': '2', 'Bathroom': '2', 'Furnished': 'Yes', 'Lease': 'No Minimum'}","['Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Internet', 'Garden / Patio / Balcony', 'Serviced Property']",C1,NaN,Marko,"Hanover riverside, apartments are located at Grand Canal Square, with stunning views over the River Liffey. The waterfront setting is filled with life and character yet offers tranquillity as it is beside the water. There are a host of amenities on your doorstep including cafes, bars, artisan restaurants, gyms & water sports clubs. This is Irelands CBD; all the large multinational companies are within a 5/15 minutes' walk of the apartments. It is well connected, with ample public transport nearby, including Dublin Bus, DART and LUAS services, all of which give residents quick access to the rest of the city and beyond. These 2-bedrooms /2-bathroom apartments have an open-plan, spacious living area, with balconies overlooking the River Liffey, a fully integrated kitchen with all appliances including hob, oven, fridge/freezer, washing / dryer machine, Nespresso machine, etc. Both bedrooms have large fitted wardrobes with ample storage space, with the master bedroom being ensuite. All utilities (subject to fair usage cap), weekly maid service, linen, towels, digital TV, 240 MB WIFI broadband, laptop safe & hairdryer are included. These Apartments have a minimum stay of 14 nights. On site underground secure parking can be arranged, subject to availability and at an additional fee. Minimum stay 14 nights.",/for-rent/apartment-hanover-riverside-grand-canal-dock-dublin-2/3275936,2021-10-25,,False
643,25161996,990,week,"{'lat': '53.340099', 'long': '-6.26852'}","Alexander Walk, Adelaide Square, Dublin 2",Apartment,"{'Double Bedroom': '2', 'Bathroom': '2', 'Furnished': 'Yes', 'Lease': 'No Minimum'}","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Internet', 'Garden / Patio / Balcony', 'Serviced Property']",C3,NaN,Marko,"Enjoy the freedom of your own home with the comfort of a hotel. You will have the full support of the Scandik team from the moment you arrive; we can arrange a complimentary transfer from the airport or your current location, in our HSE compliant Taxis; drop you to your apartment where you can take advantage of a number of services including bed linens and towels; a cleaning pack, for those who wish to service your own apartment; coordination of any food deliveries, so you have a fully stocked fridge on arrival. The team is only a phone call away for any additional needs. Located in the heart of Dublin city centre, close to the main shopping area and cultural quarter with less than 5-minutes' walk to Grafton Street, Temple Bar, and Trinity College. This residential complex benefits from a 24-hour security desk and would appeal to many, given its prime location and proximity to a range of upmarket bars, cafés, nightclubs, restaurants, grocery stores & artisan shops. Everything you need is within walking distance but if you wish to travel further afield, it is a short stroll to the LUAS Green Line which services Sandyford and Dundrum and 10 min walk from the LUAS Red line to Citywest Campus. Tara Street DART station is only 15 minutes' walk away, from where you can travel by train along the scenic coastal routes and onwards to the picturesque towns of Howth and Bray. There are also several Dublin Bus links just around the corner from the apartments. The apartments have a spacious living area, a fully integrated kitchen with appliances including hob, oven, fridge/freezer, dishwasher, washer /dryer, Nespresso coffee machine, blender etc. The master bedrooms are all ensuite and both bedrooms have generous fitted wardrobe space and king-size beds. The main bathroom has a power shower over the bath. For your convenience, a laptop safe and hairdryer are provided. Most apartments have a south-facing balcony overlooking a quiet well-presented courtyard. All utilities (subject to fair usage cap), weekly maid service, linen, towels, digital flat screen television, 240 MB WiFi Broadband with unlimited download, are all included. Secure underground parking can be arranged at a charge. Rental rates will depend on the term, availability, time of year, location within the complex and the size of the apartment. These Serviced Apartments have a minimum stay of 14 nights.",/for-rent/apartment-alexander-walk-adelaide-square-dublin-2/3275927,2021-10-25,,False
644,25788721,1050,week,"{'lat': '53.334454', 'long': '-6.24728'}","William Beckett House, Pembroke Row, Dublin 2",Apartment,"{'Double Bedroom': '2', 'Bathroom': '2', 'Furnished': 'Yes', 'Lease': 'No Minimum'}","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Internet', 'Garden / Patio / Balcony', 'Serviced Property']",B3,NaN,Marko,"William Beckett House is superbly located on Pembroke Row, adjacent to Baggot Street - on the quieter side of the heart of Dublin City, yet close enough to an array of multinational HQ's such as, LinkedIn, Twitter, Facebook and Google. This premium location benefit from endless amenities on its doorstep, including a host of trendy eateries in some of Dublin City most popular restaurants bars and artisan food & grocery stores. Postcard locations such as St. Stephen's Green and Merrion Square, provide the perfect places to relax or indulge in an evening stroll along the banks of the Grand Canal. Grafton Street - Dublin's most fabulous shopping area, is just a short stroll away. There is an array of public transport in the surrounding area includes the LUAS- Green line- which services Sandyford and Dundrum Town Centre, together with Dublin Bus and DART, all of which give residents quick access to the rest of the city and beyond! This recently renovated spacious 2-bedroom/ 2-bathroom apartment is situated on ground floor with  and has a lovley balcony. It features a good size storage room and comes with a fully equipped kitchen, to include a washer/dryer machine, dishwasher, microwave, blender, Nespresso coffee machine. The master bedroom is en-suite and has generous fitted wardrobe space and a king-size bed. The second bedroom has a large wardrobe and a super king bed. The main bathroom benefits from a power shower over bath. For your convenience a laptop safe and hairdryers are provided. All bed linen and towels are provided. For your convenience a laptop safe and hairdryers are provided. The apartment has a SMART TV for those Netflix fans! The rate includes: Welcome pack, weekly housekeeping, weekly linen & towels change, electricity (subject to fair usage cap), cable TV, 240 MB Wi-Fi broadband with unlimited usage. These Serviced Apartments have a minimum stay of 14 nights. Secure underground parking can be arranged at an additional charge.",/for-rent/apartment-william-beckett-house-pembroke-row-dublin-2/3477454,2021-10-25,,False
645,26548152,800,week,"{'lat': '53.339611', 'long': '-6.267336'}","Adelaide Square, Whitefriar Street, Dublin 2",Apartment,"{'Double Bedroom': '1', 'Bathroom': '1', 'Furnished': 'Yes', 'Lease': 'No Minimum'}","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Internet', 'Serviced Property']",C2,NaN,Marko,"Enjoy the freedom of your own home with the comfort of a hotel. You will have the full support of the Scandik team from the moment you arrive; we can arrange a complimentary transfer from the airport or your current location, in our HSE compliant Taxis; drop you to your apartment where you can take advantage of a number of services including bed linens and towels; a cleaning pack, for those who wish to service your own apartment; coordination of any food deliveries, so you have a fully stocked fridge on arrival. The team is only a phone call away for any additional needs. Located in the heart of Dublin city centre, close to the main shopping area and cultural quarter with less than 5-minutes\' walk to Grafton Street, Temple Bar, and Trinity College. This residential complex benefits from a 24-hour security desk and would appeal to many, given its prime location and proximity to a range of upmarket bars, cafés, nightclubs, restaurants, grocery stores & artisan shops. Everything you need is within walking distance but if you wish to travel further afield, it is a short stroll to the LUAS Green Line which services Sandyford and Dundrum and 10 min walk from the LUAS Red line to Citywest Campus. Tara Street DART station is only 15 minutes\' walk away, from where you can travel by train along the scenic coastal routes and onwards to the picturesque towns of Howth and Bray. There are also several Dublin Bus links just around the corner from the apartments. The apartments have a spacious living area, a fully integrated kitchen with appliances including hob, oven, fridge/freezer, dishwasher, washer /dryer, Nespresso coffee machine, blender etc. The master bedrooms are all ensuite and both bedrooms have generous fitted wardrobe space and king-size beds. The main bathroom has a power shower over the bath. For your convenience, a laptop safe and hairdryer are provided. Most apartments have a south-facing balcony overlooking a quiet well-presented courtyard. All utilities (subject to fair usage cap), weekly maid service, linen, towels, digital flat screen television, 240 MB WiFi Broadband with unlimited download, are all included. Secure underground parking can be arranged at a charge. These Serviced Apartments have a minimum stay of 14 nights.",/for-rent/apartment-adelaide-square-whitefriar-street-dublin-2/3578872,2021-10-25,,False
646,26213887,4900,month,"{'lat': '53.32934631642061', 'long': '-6.2091793653571585'}","Strand Road, Sandymount, Dublin 4",House,"{'Double Bedroom': '4', 'Bathroom': '5', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Alarm', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Internet', 'Garden / Patio / Balcony']",BER EXEMPT,NaN,Scandik,"A spectacular 4 bedroom / 4,5 bathroom house located in the affluent suburb of Sandymount, Dublin 4. The property is based on strand Road facing the sea, beach, promenade and walkway. This Georgian property is located a 5 minute walk to Sandymount Village which offers numerous amenities and services, including a number of quality restaurants, bars and cafes. There is also a Spar convenience store, a Tesco supermarket, a butchershop, laundry service and other service providers. Sandymount is 3.8km from Grafton Street which is approximately a 35 minute walk through the leafy suburbs of Dublin 4. The property is 1.km from Ballsbridge which also offers great social venues and amenities. Some of the best primary and secondary schools in Dublin are located close by in the Dublin 4 area. The Georgian terraced house is over three floors. The lower level includes 3 bedrooms all of which are decorated to a high standard and inclusive of ensuites. There is also a utility room and hot press on this level. The ground floor(middle floor) has a spectacular modern kitchen and dining area inclusive of all modern appliances. There is a tasteful island centering the kitchen and a large 6 seater dining table. Also on the ground/middle floor is a stunning drawing room and  a formal dining room with another 6-seater dining table. The drawing room leads into a large living room. The living room has a very comfortable ambiance and a spectacular view of Dublin bay. The top floor has a large ensuite bedroom with built in wardrobes with a spectacular view of Dublin Bay. There is a separate fully furnished private study overlooking the gardens. There is a garden to the rear that is easily maintained and an impressive patio looking down onto the garden. The gardens will be maintained by the Landlord. The patio has the benefit of a large electric canopy and a 6-seater table. The property is fully fitted with an in-house entertainment centre with each room containing speakers in the ceiling and remote controls on the wall. The property is fully alarmed.There is secure parking for one car and there is a street parking also. This is an outstanding property situated in one of the most desirable areas in Dublin. Pets not allowed. Please email only your name, address, no of persons, no of car spaces required, term required and start date and any other relevant information.",/for-rent/house-strand-road-sandymount-dublin-4/3545157,2021-10-25,,False
647,25924193,1650,month,"{'lat': '53.397258', 'long': '-6.127937'}","Old Cottage, 2 Back Lane, Baldoyle, Dublin 13",House,"{'Single Bedroom': '1', 'Double Bedroom': '1', 'Bathroom': '1', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Microwave', 'Internet', 'Garden / Patio / Balcony']",C2,NaN,Stephen,"1st Class Letting are delighted to present to the rental market this stunning little property ideally located in this very central location with all the local amenities on your doorstep.  This cottage has a nice and bright kitchen , great size living room which leads onto a private back yard , great size bedroom with fitted wardrobes and the second bedroom is a large single bedroom.   Please register your interest by email only and we will arrange a viewing once we have access",/for-rent/house-old-cottage-2-back-lane-baldoyle-dublin-13/3491864,2021-10-25,,False
648,26285074,2850,month,"{'lat': '53.36978966712553', 'long': '-6.1956059583368415'}","Vernon Drive, Clontarf, Dublin 3",House,"{'Single Bedroom': '1', 'Double Bedroom': '2', 'Bathroom': '1', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Alarm', 'Cable Television', 'Washing Machine', 'Dishwasher', 'Microwave', 'Internet', 'Garden / Patio / Balcony']",BER EXEMPT,NaN,Stephen,"1st Class Letting are delighted to have this fantastic large spacious home to let in this wonderfull location,Vernon Drive,Clontarf. This property has many extra's throughout such as a stunning private back garden,large dining room, seperate front sitting room,absolutely huge back sitting room with patio doors looking onto the landscaped back garden. Upstairs there are two double bedrooms and a single bedroom and an absolutely huge large bedroom running the whole lenght of the house with fitted wardrobes and sink facility. This property also has the huge extra bonus of a garge. There is also a large front garden with plenty of room for parking. This property is alarmed. Viewing is highly recommended.  ********** Please register your interest by email only and we will contact you once we have access to the property ****",/for-rent/house-vernon-drive-clontarf-dublin-3/3556347,2021-10-25,,False
649,26494223,1800,month,"{'lat': '53.359725189508225', 'long': '-6.191646554105631'}","Brian Boru Street, Clontarf, Dublin 3",House,"{'Single Bedroom': '1', 'Double Bedroom': '1', 'Bathroom': '1', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Alarm', 'Cable Television', 'Washing Machine', 'Dishwasher', 'Microwave', 'Internet', 'Garden / Patio / Balcony']",C1,NaN,Stephen,"1st Class Letting are delighted to bring to the rental market this lovely extended two bedroom cottage for rent. This property has been tastefully decorated and designed to offer bright and spacious accommodation. The property is extended at the back and over looks a lovely private landscaped back garden. This lovely home benefits from lovely high ceilings,great size lounge with open fire and the kitche is bright and spacious throughout with plenty of natural light from the sky light windows and patio doors which lead out to the private garden. The main bedroom is double in size with fitted wardrobes. The second bedroom is very small. Parking is available outside the property. The property is alarmed.  Viewing is by appointment only - please register your interest by email",/for-rent/house-brian-boru-street-clontarf-dublin-3/3574147,2021-10-25,,False
650,26245087,3000,month,"{'lat': '53.362802', 'long': '-6.211859'}","19 Victoria Road, Clontarf, Dublin 3",House,"{'Double Bedroom': '4', 'Bathroom': '1', 'Furnished': 'Optional', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dishwasher', 'Internet', 'Garden / Patio / Balcony']",F,NaN,Stephen,"1st Class properties are delighted to present to the rental market this pacious and extended, 4 bedroom, semi detached home on Victoria Road, one of Clontarf's most popular roads. The laid out accommodation which includes 3 reception, spacious kitchen, utility room, bathroom and 4 bedrooms upstairs.  The property has been newly painted throughout and new carpets laid and laminate floors.  This private property has the huge advantage of a great size private back garden with a side entrance  Just a stroll to Clontarf and Killester Villages and all their established shopping facilities - fashionable restaurants, coffee houses, bars and boutiques. Excellent Bus and DART services are within minutes walking distance. Superb recreational facilities are in abundance including Clontarf promenade, Clontarf Bay, St Annes Park, Bull Island and many sports and golf clubs.  Private parking available in the garden.  ***** Please register your interest by email only and we will contact you once we have access to the property *****",/for-rent/house-19-victoria-road-clontarf-dublin-3/3552802,2021-10-25,,False
651,25067500,2600,month,"{'lat': '53.262757', 'long': '-6.15006'}","Maple Manor, Cabinteely, Dublin 18",House,"{'Single Bedroom': '1', 'Double Bedroom': '2', 'Bathroom': '2', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dishwasher', 'Microwave', 'Internet', 'Garden / Patio / Balcony']",C3,NaN,Rory FitzGerald,"House to Rent - 3 Beds - 2 Baths ***REPLY BY EMAIL ONLY*** Exclusive Properties is delighted to show this lovely 3 Bedroom house located at prestige Maple Manor, Accommodation: ground floor comprises; entrance hall with guest wc, living room to the front with double doors through to the modern open plan kitchen/dining room with extented conservatory area giving access to the rear garden and side passage. The first-floor features two double bedrooms, a single bedroom and family bathroom. The front garden offers an extended front cobble lock driveway with off street parking and gated side access leads to the rear. The rear garden is a secure with a cobble lock patio and purpose built shed.***REPLY BY EMAIL ONLY***",/for-rent/house-maple-manor-cabinteely-dublin-18/3261109,2021-10-25,,False
652,26200787,1800,month,"{'lat': '53.344975', 'long': '-6.266518'}","43 Essex Street East, Temple Bar, Dublin 2",Apartment,"{'Double Bedroom': '2', 'Bathroom': '1', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Central Heating', 'Cable Television', 'Washing Machine', 'Microwave', 'Internet']",C2,NaN,Lettings Department,"EMAIL REPLYS ONLY PLEASE DO NOT CALL, EMAILS WILL BE REPSONDED TO WHEN A VIEWING IS ARRANGED***  Gillespie Lowe are delighted to present to the lettings market this stunning two bedroom second floor apartment in Dublin's Temple Bar area. The accommodation briefly comprises of an entrance hall, a bright open plan living/dining room, a fully fitted kitchen, two good sized double bedrooms with a large bathroom off the hallway. Located in one of the most vibrant and dynamic districts in Dublin, the property is set within walking distance of Trinity College, Grafton Street, Christchurch Cathedral and St. Stephen's Green. The area is surrounded by a host of restaurants and shops. It is also well served by public transport links with a number of Dublin Bus Routes and the LUAS only a short walk away.",/for-rent/apartment-43-essex-street-east-temple-bar-dublin-2/3542244,2021-10-25,,False
653,26387035,2000,month,"{'lat': '53.343119', 'long': '-6.274923'}","La Rochelle, Dublin 8",Apartment,"{'Double Bedroom': '2', 'Bathroom': '1', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Cable Television', 'Washing Machine', 'Internet', 'Garden / Patio / Balcony']",C1,NaN,Lettings Department,"EMAIL REPLYS ONLY PLEASE DO NOT CALL, EMAILS WILL BE REPSONDED TO WHEN A VIEWING IS ARRANGED*** Superb two bedroom apartment. Ideally located close to Christchurch, offering all city centre amenities on your doorstep. This property is located in the popular la rochelle apartment complex. The apartment consists of an entrance hallway leading to living room and fully fitted kitchen with breakfast bar. There are two good size double bedrooms with fitted wardrobes and with a tiled bathroom suite. There is also a large storage/hot press room. The living room has large windows allowing maximum light and has a small balcony overlooking the courtyard. This apartment is situated in a very central location within walking distance of all local city centre amenities, it has wooden floors , call now to arrange an appointment.",/for-rent/apartment-la-rochelle-dublin-8/3564379,2021-10-25,,False
654,26574773,1980,month,"{'lat': '53.334342', 'long': '-6.233505'}","7 Lansdowne Park, Ballsbridge, Dublin 4",House,"{'Single Bedroom': '1', 'Double Bedroom': '2', 'Bathroom': '1', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Cable Television', 'Microwave', 'Internet']",BER EXEMPT,NaN,Lettings Department,"EMAIL REPLYS ONLY PLEASE DO NOT CALL, EMAILS WILL BE REPSONDED TO WHEN A VIEWING IS ARRANGED*** Ideally located three bedroom property in the heart of Dublin 4. The property contains a spacious and bright living room, along with a separate kitchen complete with appliances and dining area. There are three bedrooms in total, all with ample storage and a fully bathroom. The property is available fully furnished and is well presented.  Location  Lansdowne Park is a quiet laneway that runs parallel to Lansdowne Road linking Northumberland Road to Shelbourne Road. The location provides an array of highly desirable amenities within a short walk, including the cafes and restaurants of Ballsbridge Village just 600 metres to the south, together with the bars and restaurants of Beggars Bush only 450 metres to the north. Major global companies in the area include Google and Facebook who both have substantial headquarters within a short walk of the property. Public transport is provided from Grand Canal DART Station situated some 900 metres to the north-wes",/for-rent/house-7-lansdowne-park-ballsbridge-dublin-4/3581527,2021-10-25,,False
655,26574764,3200,month,"{'lat': '53.282291', 'long': '-6.244287'}","Apartment 113, Southmede, Ballinteer Road, Dundrum, Dublin 14",Apartment,"{'Double Bedroom': '3', 'Bathroom': '2', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Internet', 'Garden / Patio / Balcony']",B1,NaN,Suzanne Timmins,"Penthouse apartment to let!  This is a stunning, 3 bedroom penthouse apartment in the exclusive Southmede development in Dundrum. The property features a private roof garden/balcony with amazing views of Dublin and very generous is size providing a useable outside space. The apartment has a very spacious, modern and bright living room which has floor to ceiling windows providing great light. The kitchen is fully fitted and complete with all mod cons. There is also a generous dining area. There is a spacious master double bedroom, with en suite and ample storage. There is a further 2 double bedrooms, again with ample storage, and a full bathroom. The property is fully furnished to an excellent standard and includes 2 private, secure parking spaces.  Close proximity to all necessary amenities is well catered for with Dundrum Town Centre within a few minutes stroll with its speciality shops, boutiques, bars, restaurants and Movies@Dundrum. The LUAS stop in Balally is within a few minutes walk and the M50 is within a very short drive. Other transport links are on the doorstep with local bus routes to the City Centre (44,48A, 14/14A,75).   Marley Park is a great local amenity while Dundrum lies in the foothills of the Dublin Mountains meaning that an escape to  breathtaking scenery is just a short drive away.    Viewing is recommended.    FEATURES   2nd floor apartment in prestigious development Gas fired central heating  Double glazed windows Excellent decorative order Private roof balcony with pleasant view over woodland Electric gates to front of development Secure parking space Excellent rental yield Minutes walk to Dundrum Town Centre and LUAS Lift to all floors Intercom to front door",/for-rent/apartment-apartment-113-southmede-ballinteer-road-dundrum-dublin-14/3581512,2021-10-25,,False
656,26603234,2400,month,"{'lat': '53.307042', 'long': '-6.266781'}","7 Orwell Bank, Rathgar, Dublin 6",House,"{'Double Bedroom': '2', 'Bathroom': '2', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Alarm', 'Cable Television', 'Washing Machine', 'Microwave', 'Garden / Patio / Balcony']",D1,NaN,Lettings Department,"Superb 2 Bedroom Townhouse situated in a small development just off Orwell Park this property has been newly refurbished and is in excellent condition throughout. Entrance hallway, fully fitted kitchen with all mod cons, spacious living room with patio doors leading to private rear paved garden, downstairs wc. Upstairs two large double bedrooms with fitted wardrobes and newly fitted bathroom complete the accommodation. Super location in a small and quiet development just off Orwell Park . 1 Private parking space included.  Orwell Bank is situated off one of south Dublins prime residential roads, Orwell Park. This appealing home is within a short stroll of Rathgar Village and Dartry. A largely residential area that has proven very popular with a wide selection of buyers, located approximately 3.5km from Dublin city centre and only a 15-minute walk to the Cowper or Milltown Luas stop. Rathgar village is the focal point of the area and is serviced with an excellent selection of local shops, delis and boutique eateries. For school going children a choice of junior schools includes Rathgar Junior School, Rathgar National School and Zion Parish School, for senior, The High School, Stratford College, St Marys College, Terenure College and Alexandra College are all available locally. Local parks nearby include Bushy Park and the Dodder Linear Park, all excellent options for walks or running.",/for-rent/house-7-orwell-bank-rathgar-dublin-6/3584391,2021-10-25,,False
657,26118487,850,month,"{'lat': '53.364251', 'long': '-6.269509'}","Flat 5, 80 Whitworth Road, Drumcondra, Dublin 3",Studio,"{'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Cable Television', 'Washing Machine', 'Microwave', 'Internet']",E1,110280633,Lettings Department,"EMAIL REPLYS ONLY PLEASE DO NOT CALL, EMAILS WILL BE REPSONDED TO WHEN A VIEWING IS ARRANGED***  Ideally located and well maintained studio floor flat in the heart of Drumcondra on Whitworth road. The living room and kitchen are combined and include all mod cons. The flat is available fully furnished.  he location is only a short stroll to both Drumcondra and Phibsboro village and walking distance to Dublin City Centre. There are a host of local amenities, coffee shops, gyms, bars & restaurants all within a short walk of the property. Open green areas include the Botanic Gardens, Griffith Park and Albert College.Dublin Airport, the M50 and the City Centre all also easily accessible by car. The area is very well serviced by excellent public transport links including Drumcondra Train Station and the local quality bus corridor",/for-rent/studio-apartment-flat-5-80-whitworth-road-drumcondra-dublin-3/3524200,2021-10-25,,False
658,25454064,1350,month,"{'lat': '53.320736', 'long': '-6.274536'}","Flat 1, 23 Effra Road, Rathmines, Dublin 6",Apartment,"{'Double Bedroom': '1', 'Bathroom': '1', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Central Heating', 'Cable Television', 'Washing Machine', 'Dishwasher', 'Microwave', 'Internet']",BER EXEMPT,NaN,Lettings Department,"EMAIL REPLYS ONLY PLEASE DO NOT CALL, EMAILS WILL BE REPSONDED TO WHEN A VIEWING IS ARRANGED***  BRAND NEW FLATS TO LET!!!   This flat has been totally renovated to an extremely high standard and comes fully furnished with high end, high quality fixtures, fittings and furnishings. The property is situated in the heart of Rathmines and benefits from high speed internet connection. The bathrooms and kitchens are brand new and are of high quality. New flooring, wiring, heating throughout with no expense spared. This unit is a 1 bed, well laid out and finished to high standard.   Benefits include: Fully rewired Newly Refurbished New Gallagher kitchens Insulated trhoughout Fully certified fire system Studios will have custom made ladders for additional storage over the bathroom units   *** Please respond via email only ***",/for-rent/flat-flat-1-23-effra-road-rathmines-dublin-6/3432979,2021-10-25,,False
659,26233699,1200,month,"{'lat': '53.362115', 'long': '-6.277374'}","Cabra Park, Phibsborough, Cabra, Dublin 7",Apartment,"{'Double Bedroom': '1', 'Bathroom': '1', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Central Heating', 'Cable Television', 'Washing Machine', 'Wheelchair Access', 'Internet', 'Garden / Patio / Balcony']",BER EXEMPT,NaN,Lettings Department,"EMAIL REPLYS ONLY PLEASE DO NOT CALL, EMAILS WILL BE REPSONDED TO WHEN A VIEWING IS ARRANGED***   Gillespie Lowe are delighted to bring this newly refurbished double bed studio apartment to the lettings market. The accommodation starts with a bright living room/bed room,fully fitted modern kitchen with all new appliances, bathroom featuring Electric Triton shower, and communal coin operated washing machine .Private patio to back of property. Situated minutes walk from Phibsborough, it is conveniently located with access to the City Centre via numerous bus routes and new Luas Stop close by. There are many amenities on the doorstep and it is sure to appeal to many. viewing of this property comes highly recommended !  *** Private rear garden, with exclusive access ***",/for-rent/flat-cabra-park-phibsborough-cabra-dublin-7/3549303,2021-10-25,,False
660,26589607,1950,month,"{'lat': '53.282612', 'long': '-6.244195'}","Southmede, Dundrum, Dublin 14",Apartment,"{'Double Bedroom': '2', 'Bathroom': '2', 'Furnished': 'Optional', 'Lease': 'Minimum 1 Year'}",NaN,BER EXEMPT,NaN,Lettings Department,"EMAIL QUERIES ONLY PLEASE- VIEWINGS TO FOLLOW****  Buckley Real Estate is proud to present this fabulous maintained and located two bedroom apartment to the rental market. Located within close proximity to Dundrum Shopping Centre, this property is perfect for many who wish to be within close distance to the city yet live in a suburban area.  The property consists of a large living area, a separate kitchen/dining room, two double bedrooms, a spacious main bathroom.  The apartment also enjoys a dual aspect balcony.  Southmede is just a short walk from Dundrum village with its wide variety of pubs, eateries, shopping and dining amenities. Other nearby amenities include Dundrum Town Centre, Sandyford Business Park, Beacon South Quarter, Leopardstown Race Course and Marlay Park. Public transportation is plentiful in the area and includes the LUAS at Balally, Dublin Bus, Dublin Coach which provides swift access to Dublin airport, easy access to the M50 and N11. Dublin city centre is approx. 20 minutes by car",/for-rent/apartment-southmede-dundrum-dublin-14/3583237,2021-10-25,,False
661,26572078,2150,month,"{'lat': '53.347819', 'long': '-6.279393'}","Smithfield Market, Dublin 7",Apartment,"{'Double Bedroom': '2', 'Bathroom': '1', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Cable Television', 'Washing Machine', 'Dryer', 'Microwave', 'Internet', 'Garden / Patio / Balcony']",BER EXEMPT,NaN,Lettings Department,"MORE PICTURES TO FOLLOW**  Buckley Real Estate are proud this bring this contemporary style two-bedroom apartment to the rental market.   This exceptionally convenient location is within walking distance of Dublin City Centre, while fantastic shops and amenities surround the property within Smithfield Village. Capel Street, Jervis Street, and Henry Street are just a short distance away. If you are interested in this property please send your application through this ad or you can contact Buckley Real Estate if you have further questions.",/for-rent/apartment-smithfield-market-dublin-7/3581029,2021-10-25,,False
